START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1636473000000,1636473059999,UTC+0900,2021-11-10 00:50:00,2021-11-10 00:50:59.999,13,0,13,1.4722222,6819,10.04,0.44,eyBgT68yQ9,WEARABLE
1636473720000,1636473779999,UTC+0900,2021-11-10 01:02:00,2021-11-10 01:02:59.999,11,0,10,1.5833334,5475,8.67,0.38,eyBgT68yQ9,WEARABLE
1636475640000,1636475699999,UTC+0900,2021-11-10 01:34:00,2021-11-10 01:34:59.999,41,0,41,1.2222222,24504,29.95,1.43,eyBgT68yQ9,WEARABLE
1636475760000,1636475819999,UTC+0900,2021-11-10 01:36:00,2021-11-10 01:36:59.999,16,0,16,1.2222222,9580,11.71,0.62,eyBgT68yQ9,WEARABLE
1636476420000,1636476479999,UTC+0900,2021-11-10 01:47:00,2021-11-10 01:47:59.999,33,0,33,1.25,19456,24.32,1.15,eyBgT68yQ9,WEARABLE
1636476480000,1636476539999,UTC+0900,2021-11-10 01:48:00,2021-11-10 01:48:59.999,11,0,11,1.3333334,6090,8.12,0.42,eyBgT68yQ9,WEARABLE
1636476540000,1636476599999,UTC+0900,2021-11-10 01:49:00,2021-11-10 01:49:59.999,15,0,15,1.1944444,9159,10.94,0.52,eyBgT68yQ9,WEARABLE
1636476600000,1636476659999,UTC+0900,2021-11-10 01:50:00,2021-11-10 01:50:59.999,24,0,24,1.3611112,13452,18.31,0.81,eyBgT68yQ9,WEARABLE
1636477140000,1636477199999,UTC+0900,2021-11-10 01:59:00,2021-11-10 01:59:59.999,20,0,20,1.2222222,11978,14.64,0.68,eyBgT68yQ9,WEARABLE
1636478520000,1636478579999,UTC+0900,2021-11-10 02:22:00,2021-11-10 02:22:59.999,11,0,11,1.1111112,7146,7.94,0.4,eyBgT68yQ9,WEARABLE
1636478700000,1636478759999,UTC+0900,2021-11-10 02:25:00,2021-11-10 02:25:59.999,15,0,15,0.8611111,11914,10.26,0.56,eyBgT68yQ9,WEARABLE
1636479300000,1636479359999,UTC+0900,2021-11-10 02:35:00,2021-11-10 02:35:59.999,27,0,27,1.3888888,14760,20.5,0.9,eyBgT68yQ9,WEARABLE
1636479420000,1636479479999,UTC+0900,2021-11-10 02:37:00,2021-11-10 02:37:59.999,31,0,31,1.6388888,14875,24.38,1.11,eyBgT68yQ9,WEARABLE
1636479540000,1636479599999,UTC+0900,2021-11-10 02:39:00,2021-11-10 02:39:59.999,10,0,10,0.9444444,7358,6.95,0.45,eyBgT68yQ9,WEARABLE
1636479600000,1636479659999,UTC+0900,2021-11-10 02:40:00,2021-11-10 02:40:59.999,10,0,10,1.8611112,4416,8.22,0.26,eyBgT68yQ9,WEARABLE
1636479660000,1636479719999,UTC+0900,2021-11-10 02:41:00,2021-11-10 02:41:59.999,11,0,11,0.9444444,7920,7.48,0.41,eyBgT68yQ9,WEARABLE
1636479900000,1636479959999,UTC+0900,2021-11-10 02:45:00,2021-11-10 02:45:59.999,16,0,16,0.9166667,12098,11.09,0.63,eyBgT68yQ9,WEARABLE
1636480020000,1636480079999,UTC+0900,2021-11-10 02:47:00,2021-11-10 02:47:59.999,14,0,14,1.4444444,7483,10.81,0.45,eyBgT68yQ9,WEARABLE
1636480680000,1636480739999,UTC+0900,2021-11-10 02:58:00,2021-11-10 02:58:59.999,15,0,15,1.1666666,9274,10.82,0.54,eyBgT68yQ9,WEARABLE
1636480740000,1636480799999,UTC+0900,2021-11-10 02:59:00,2021-11-10 02:59:59.999,14,0,14,0.8888889,10777,9.58,0.5,eyBgT68yQ9,WEARABLE
1636480860000,1636480919999,UTC+0900,2021-11-10 03:01:00,2021-11-10 03:01:59.999,40,0,40,0.9444444,29445,27.81,1.43,eyBgT68yQ9,WEARABLE
1636480920000,1636480979999,UTC+0900,2021-11-10 03:02:00,2021-11-10 03:02:59.999,21,0,21,1.2222222,12722,15.55,0.73,eyBgT68yQ9,WEARABLE
1636480980000,1636481039999,UTC+0900,2021-11-10 03:03:00,2021-11-10 03:03:59.999,23,0,23,1.1944444,13947,16.66,0.8,eyBgT68yQ9,WEARABLE
1636481100000,1636481159999,UTC+0900,2021-11-10 03:05:00,2021-11-10 03:05:59.999,31,0,31,1.3888888,17150,23.82,1.04,eyBgT68yQ9,WEARABLE
1636481160000,1636481219999,UTC+0900,2021-11-10 03:06:00,2021-11-10 03:06:59.999,14,0,14,1.4722222,7349,10.82,0.51,eyBgT68yQ9,WEARABLE
1636481220000,1636481279999,UTC+0900,2021-11-10 03:07:00,2021-11-10 03:07:59.999,24,0,24,1.0816453,15901,17.2,0.85,eyBgT68yQ9,WEARABLE
1636481280000,1636481339999,UTC+0900,2021-11-10 03:08:00,2021-11-10 03:08:59.999,75,0,75,1.3611112,41826,56.93,2.78,eyBgT68yQ9,WEARABLE
1636481580000,1636481639999,UTC+0900,2021-11-10 03:13:00,2021-11-10 03:13:59.999,73,0,73,1.4444444,38568,55.71,2.53,eyBgT68yQ9,WEARABLE
1636481640000,1636481699999,UTC+0900,2021-11-10 03:14:00,2021-11-10 03:14:59.999,120,9,111,1.7222222,52153,89.82,5.45,eyBgT68yQ9,WEARABLE
1636481700000,1636481759999,UTC+0900,2021-11-10 03:15:00,2021-11-10 03:15:59.999,55,0,55,1.3343372,30681,40.94,2.19,eyBgT68yQ9,WEARABLE
1636503600000,1636503659999,UTC+0900,2021-11-10 09:20:00,2021-11-10 09:20:59.999,51,0,51,1.5,26053,39.08,1.72,eyBgT68yQ9,WEARABLE
1636503660000,1636503719999,UTC+0900,2021-11-10 09:21:00,2021-11-10 09:21:59.999,125,11,114,1.757432,57643,101.304,4.629,eyBgT68yQ9,WEARABLE
1636503720000,1636503779999,UTC+0900,2021-11-10 09:22:00,2021-11-10 09:22:59.999,128,0,128,1.697,60000,101.82,4.44,eyBgT68yQ9,WEARABLE
1636503780000,1636503839999,UTC+0900,2021-11-10 09:23:00,2021-11-10 09:23:59.999,138,19,119,1.9065259,59529,113.494,5.85,eyBgT68yQ9,WEARABLE
1636503840000,1636503899999,UTC+0900,2021-11-10 09:24:00,2021-11-10 09:24:59.999,138,4,134,1.8726667,60000,112.36,5.4,eyBgT68yQ9,WEARABLE
1636503900000,1636503959999,UTC+0900,2021-11-10 09:25:00,2021-11-10 09:25:59.999,132,4,128,1.8693317,57269,107.055,5.12,eyBgT68yQ9,WEARABLE
1636503960000,1636504019999,UTC+0900,2021-11-10 09:26:00,2021-11-10 09:26:59.999,135,47,88,1.9166666,58700,112.51,6.55,eyBgT68yQ9,WEARABLE
1636504020000,1636504079999,UTC+0900,2021-11-10 09:27:00,2021-11-10 09:27:59.999,144,68,76,2.1161757,58094,122.939,7.28,eyBgT68yQ9,WEARABLE
1636504080000,1636504139999,UTC+0900,2021-11-10 09:28:00,2021-11-10 09:28:59.999,109,8,101,1.7169175,49654,85.253,4.05,eyBgT68yQ9,WEARABLE
1636504140000,1636504199999,UTC+0900,2021-11-10 09:29:00,2021-11-10 09:29:59.999,10,0,10,1.6388888,4777,7.83,0.34,eyBgT68yQ9,WEARABLE
1636504200000,1636504259999,UTC+0900,2021-11-10 09:30:00,2021-11-10 09:30:59.999,36,0,36,1.3333334,20550,27.4,1.29,eyBgT68yQ9,WEARABLE
1636506300000,1636506359999,UTC+0900,2021-11-10 10:05:00,2021-11-10 10:05:59.999,57,0,57,1.3001509,27529,35.793,2.08,eyBgT68yQ9,WEARABLE
1636506360000,1636506419999,UTC+0900,2021-11-10 10:06:00,2021-11-10 10:06:59.999,47,0,47,1.3333334,24322,32.43,1.68,eyBgT68yQ9,WEARABLE
1636507260000,1636507319999,UTC+0900,2021-11-10 10:21:00,2021-11-10 10:21:59.999,62,0,62,1.4444444,24846,35.89,3.53,eyBgT68yQ9,WEARABLE
1636507320000,1636507379999,UTC+0900,2021-11-10 10:22:00,2021-11-10 10:22:59.999,35,0,35,1.3943261,19039,26.547,1.22,eyBgT68yQ9,WEARABLE
1636508220000,1636508279999,UTC+0900,2021-11-10 10:37:00,2021-11-10 10:37:59.999,25,0,25,1.1482563,15804,18.148,0.84,eyBgT68yQ9,WEARABLE
1636513020000,1636513079999,UTC+0900,2021-11-10 11:57:00,2021-11-10 11:57:59.999,12,0,12,1.0277778,8309,8.54,0.4,eyBgT68yQ9,WEARABLE
1636513080000,1636513139999,UTC+0900,2021-11-10 11:58:00,2021-11-10 11:58:59.999,37,0,37,1.2222222,22295,27.25,1.39,eyBgT68yQ9,WEARABLE
1636513200000,1636513259999,UTC+0900,2021-11-10 12:00:00,2021-11-10 12:00:59.999,23,0,23,1.1944444,14106,16.85,0.81,eyBgT68yQ9,WEARABLE
1636513260000,1636513319999,UTC+0900,2021-11-10 12:01:00,2021-11-10 12:01:59.999,11,0,11,1.3333334,6240,8.32,0.38,eyBgT68yQ9,WEARABLE
1636513500000,1636513559999,UTC+0900,2021-11-10 12:05:00,2021-11-10 12:05:59.999,14,0,14,1.3888888,7725,10.73,0.47,eyBgT68yQ9,WEARABLE
1636513560000,1636513619999,UTC+0900,2021-11-10 12:06:00,2021-11-10 12:06:59.999,10,0,10,1.1111112,6569,7.3,0.4,eyBgT68yQ9,WEARABLE
1636513620000,1636513679999,UTC+0900,2021-11-10 12:07:00,2021-11-10 12:07:59.999,12,0,12,1.3611112,6619,9.01,0.39,eyBgT68yQ9,WEARABLE
1636513680000,1636513739999,UTC+0900,2021-11-10 12:08:00,2021-11-10 12:08:59.999,20,0,20,1.2777778,11527,14.73,0.78,eyBgT68yQ9,WEARABLE
1636514400000,1636514459999,UTC+0900,2021-11-10 12:20:00,2021-11-10 12:20:59.999,44,0,44,1.25,25607,32.01,1.57,eyBgT68yQ9,WEARABLE
1636514460000,1636514519999,UTC+0900,2021-11-10 12:21:00,2021-11-10 12:21:59.999,31,0,31,1.2777778,17953,22.94,1.07,eyBgT68yQ9,WEARABLE
1636514520000,1636514579999,UTC+0900,2021-11-10 12:22:00,2021-11-10 12:22:59.999,14,0,14,1.25,8232,10.29,0.54,eyBgT68yQ9,WEARABLE
1636514640000,1636514699999,UTC+0900,2021-11-10 12:24:00,2021-11-10 12:24:59.999,58,0,58,1.3611112,32238,43.88,1.96,eyBgT68yQ9,WEARABLE
1636514700000,1636514759999,UTC+0900,2021-11-10 12:25:00,2021-11-10 12:25:59.999,18,0,18,1.6111112,8782,14.15,0.6,eyBgT68yQ9,WEARABLE
1636514820000,1636514879999,UTC+0900,2021-11-10 12:27:00,2021-11-10 12:27:59.999,47,0,47,1.5245177,23955,36.521,1.681,eyBgT68yQ9,WEARABLE
1636515960000,1636516019999,UTC+0900,2021-11-10 12:46:00,2021-11-10 12:46:59.999,39,0,39,1.4444444,20693,29.89,1.32,eyBgT68yQ9,WEARABLE
1636516020000,1636516079999,UTC+0900,2021-11-10 12:47:00,2021-11-10 12:47:59.999,90,0,90,1.244846,45370,56.479,5.19,eyBgT68yQ9,WEARABLE
1636516080000,1636516139999,UTC+0900,2021-11-10 12:48:00,2021-11-10 12:48:59.999,44,0,44,1.2777778,25599,32.71,1.48,eyBgT68yQ9,WEARABLE
1636516140000,1636516199999,UTC+0900,2021-11-10 12:49:00,2021-11-10 12:49:59.999,32,0,32,1.25,18991,23.74,1.19,eyBgT68yQ9,WEARABLE
1636516200000,1636516259999,UTC+0900,2021-11-10 12:50:00,2021-11-10 12:50:59.999,19,0,19,1.1666666,11657,13.6,0.62,eyBgT68yQ9,WEARABLE
1636522320000,1636522379999,UTC+0900,2021-11-10 14:32:00,2021-11-10 14:32:59.999,10,0,10,1.9166666,4403,8.44,0.38,eyBgT68yQ9,WEARABLE
1636522440000,1636522499999,UTC+0900,2021-11-10 14:34:00,2021-11-10 14:34:59.999,12,0,12,1.3333334,6742,8.99,0.44,eyBgT68yQ9,WEARABLE
1636525680000,1636525739999,UTC+0900,2021-11-10 15:28:00,2021-11-10 15:28:59.999,95,0,95,1.3888888,47599,66.11,3.36,eyBgT68yQ9,WEARABLE
1636525740000,1636525799999,UTC+0900,2021-11-10 15:29:00,2021-11-10 15:29:59.999,23,0,23,1.4722222,11947,17.59,0.87,eyBgT68yQ9,WEARABLE
1636526280000,1636526339999,UTC+0900,2021-11-10 15:38:00,2021-11-10 15:38:59.999,38,0,38,1.5055921,19473,29.319,1.18,eyBgT68yQ9,WEARABLE
1636526340000,1636526399999,UTC+0900,2021-11-10 15:39:00,2021-11-10 15:39:59.999,11,0,11,1.2777778,6331,8.09,0.38,eyBgT68yQ9,WEARABLE
1636526400000,1636526459999,UTC+0900,2021-11-10 15:40:00,2021-11-10 15:40:59.999,49,0,49,1.3611112,27609,37.58,1.7,eyBgT68yQ9,WEARABLE
1636527240000,1636527299999,UTC+0900,2021-11-10 15:54:00,2021-11-10 15:54:59.999,34,0,34,1.1666666,21137,24.66,1.24,eyBgT68yQ9,WEARABLE
1636527300000,1636527359999,UTC+0900,2021-11-10 15:55:00,2021-11-10 15:55:59.999,47,0,47,1.0833334,26076,28.25,2.74,eyBgT68yQ9,WEARABLE
1636531380000,1636531439999,UTC+0900,2021-11-10 17:03:00,2021-11-10 17:03:59.999,15,0,15,2.0511408,6058,12.427,0.36,eyBgT68yQ9,WEARABLE
1636531680000,1636531739999,UTC+0900,2021-11-10 17:08:00,2021-11-10 17:08:59.999,70,0,70,1.6944444,31933,54.11,2.47,eyBgT68yQ9,WEARABLE
1636531860000,1636531919999,UTC+0900,2021-11-10 17:11:00,2021-11-10 17:11:59.999,35,0,35,1.2777778,20269,25.9,1.25,eyBgT68yQ9,WEARABLE
1636532160000,1636532219999,UTC+0900,2021-11-10 17:16:00,2021-11-10 17:16:59.999,27,0,27,1.1388888,17165,19.55,0.98,eyBgT68yQ9,WEARABLE
1636532400000,1636532459999,UTC+0900,2021-11-10 17:20:00,2021-11-10 17:20:59.999,10,0,10,1.5277778,5164,7.89,0.28,eyBgT68yQ9,WEARABLE
1636532820000,1636532879999,UTC+0900,2021-11-10 17:27:00,2021-11-10 17:27:59.999,32,0,32,1.367248,17861,24.421,1.09,eyBgT68yQ9,WEARABLE
1636533600000,1636533659999,UTC+0900,2021-11-10 17:40:00,2021-11-10 17:40:59.999,14,0,14,1.4722222,7390,10.88,0.49,eyBgT68yQ9,WEARABLE
1636534260000,1636534319999,UTC+0900,2021-11-10 17:51:00,2021-11-10 17:51:59.999,17,0,17,1.0,11870,11.87,0.6,eyBgT68yQ9,WEARABLE
1636534980000,1636535039999,UTC+0900,2021-11-10 18:03:00,2021-11-10 18:03:59.999,10,0,10,1.2777778,5992,7.657,0.301,eyBgT68yQ9,WEARABLE
1636535040000,1636535099999,UTC+0900,2021-11-10 18:04:00,2021-11-10 18:04:59.999,13,0,13,1.2222222,7715,9.43,0.44,eyBgT68yQ9,WEARABLE
1636535100000,1636535159999,UTC+0900,2021-11-10 18:05:00,2021-11-10 18:05:59.999,81,0,81,1.4722222,42160,62.07,2.82,eyBgT68yQ9,WEARABLE
1636535160000,1636535219999,UTC+0900,2021-11-10 18:06:00,2021-11-10 18:06:59.999,29,0,29,1.4722222,15880,23.38,1.06,eyBgT68yQ9,WEARABLE
1636535220000,1636535279999,UTC+0900,2021-11-10 18:07:00,2021-11-10 18:07:59.999,34,0,34,1.3333334,18937,25.25,1.12,eyBgT68yQ9,WEARABLE
1636535340000,1636535399999,UTC+0900,2021-11-10 18:09:00,2021-11-10 18:09:59.999,16,0,16,1.5833334,7932,12.56,0.56,eyBgT68yQ9,WEARABLE
1636535520000,1636535579999,UTC+0900,2021-11-10 18:12:00,2021-11-10 18:12:59.999,78,0,78,1.2777778,45313,57.9,2.74,eyBgT68yQ9,WEARABLE
1636535580000,1636535639999,UTC+0900,2021-11-10 18:13:00,2021-11-10 18:13:59.999,119,0,119,1.4722222,56812,83.64,3.83,eyBgT68yQ9,WEARABLE
1636535640000,1636535699999,UTC+0900,2021-11-10 18:14:00,2021-11-10 18:14:59.999,24,0,24,1.6388888,11581,18.98,0.86,eyBgT68yQ9,WEARABLE
1636535820000,1636535879999,UTC+0900,2021-11-10 18:17:00,2021-11-10 18:17:59.999,28,0,28,1.4444444,14974,21.63,1.02,eyBgT68yQ9,WEARABLE
1636535880000,1636535939999,UTC+0900,2021-11-10 18:18:00,2021-11-10 18:18:59.999,76,0,76,1.5555556,38282,59.55,2.75,eyBgT68yQ9,WEARABLE
1636535940000,1636535999999,UTC+0900,2021-11-10 18:19:00,2021-11-10 18:19:59.999,34,24,10,3.5277777,10661,37.61,2.65,eyBgT68yQ9,WEARABLE
1636537440000,1636537499999,UTC+0900,2021-11-10 18:44:00,2021-11-10 18:44:59.999,10,0,10,1.25,5888,7.36,0.34,eyBgT68yQ9,WEARABLE
1636537500000,1636537559999,UTC+0900,2021-11-10 18:45:00,2021-11-10 18:45:59.999,91,0,91,1.4444444,48177,69.59,2.87,eyBgT68yQ9,WEARABLE
1636537560000,1636537619999,UTC+0900,2021-11-10 18:46:00,2021-11-10 18:46:59.999,119,0,119,1.5571667,60000,93.43,3.97,eyBgT68yQ9,WEARABLE
1636537620000,1636537679999,UTC+0900,2021-11-10 18:47:00,2021-11-10 18:47:59.999,28,0,28,1.1944444,17112,20.44,0.96,eyBgT68yQ9,WEARABLE
1636537680000,1636537739999,UTC+0900,2021-11-10 18:48:00,2021-11-10 18:48:59.999,37,0,37,1.2777778,21592,27.59,1.23,eyBgT68yQ9,WEARABLE
1636537800000,1636537859999,UTC+0900,2021-11-10 18:50:00,2021-11-10 18:50:59.999,17,0,17,1.0833334,11280,12.22,0.6,eyBgT68yQ9,WEARABLE
1636538040000,1636538099999,UTC+0900,2021-11-10 18:54:00,2021-11-10 18:54:59.999,10,0,10,1.3888888,5493,7.63,0.34,eyBgT68yQ9,WEARABLE
1636539420000,1636539479999,UTC+0900,2021-11-10 19:17:00,2021-11-10 19:17:59.999,44,0,44,1.3333334,24712,32.95,1.46,eyBgT68yQ9,WEARABLE
1636539480000,1636539539999,UTC+0900,2021-11-10 19:18:00,2021-11-10 19:18:59.999,115,0,115,1.5277778,58647,89.6,3.59,eyBgT68yQ9,WEARABLE
1636539540000,1636539599999,UTC+0900,2021-11-10 19:19:00,2021-11-10 19:19:59.999,69,0,69,1.5555556,34566,53.77,2.49,eyBgT68yQ9,WEARABLE
1636539840000,1636539899999,UTC+0900,2021-11-10 19:24:00,2021-11-10 19:24:59.999,88,0,88,1.5,45639,68.46,2.96,eyBgT68yQ9,WEARABLE
1636539900000,1636539959999,UTC+0900,2021-11-10 19:25:00,2021-11-10 19:25:59.999,124,0,124,1.623,60000,97.38,3.87,eyBgT68yQ9,WEARABLE
1636539960000,1636540019999,UTC+0900,2021-11-10 19:26:00,2021-11-10 19:26:59.999,125,0,125,1.651,60000,99.06,4.02,eyBgT68yQ9,WEARABLE
1636540020000,1636540079999,UTC+0900,2021-11-10 19:27:00,2021-11-10 19:27:59.999,119,0,119,1.5277778,55557,84.88,4.87,eyBgT68yQ9,WEARABLE
1636540080000,1636540139999,UTC+0900,2021-11-10 19:28:00,2021-11-10 19:28:59.999,97,0,97,1.4444444,50967,73.62,3.32,eyBgT68yQ9,WEARABLE
1636540140000,1636540199999,UTC+0900,2021-11-10 19:29:00,2021-11-10 19:29:59.999,40,0,40,1.0946724,26163,28.64,1.52,eyBgT68yQ9,WEARABLE
1636540320000,1636540379999,UTC+0900,2021-11-10 19:32:00,2021-11-10 19:32:59.999,43,0,43,1.1111112,24552,27.28,1.44,eyBgT68yQ9,WEARABLE
1636540440000,1636540499999,UTC+0900,2021-11-10 19:34:00,2021-11-10 19:34:59.999,12,0,12,1.5277778,6008,9.18,0.44,eyBgT68yQ9,WEARABLE
1636540500000,1636540559999,UTC+0900,2021-11-10 19:35:00,2021-11-10 19:35:59.999,50,0,49,1.1666666,31217,36.42,1.84,eyBgT68yQ9,WEARABLE
1636540560000,1636540619999,UTC+0900,2021-11-10 19:36:00,2021-11-10 19:36:59.999,39,0,40,1.1111112,17468,19.41,2.98,eyBgT68yQ9,WEARABLE
1636541040000,1636541099999,UTC+0900,2021-11-10 19:44:00,2021-11-10 19:44:59.999,38,0,38,1.1687595,23484,27.448,1.39,eyBgT68yQ9,WEARABLE
1636541100000,1636541159999,UTC+0900,2021-11-10 19:45:00,2021-11-10 19:45:59.999,13,0,13,1.6111112,6300,10.15,0.47,eyBgT68yQ9,WEARABLE
1636541160000,1636541219999,UTC+0900,2021-11-10 19:46:00,2021-11-10 19:46:59.999,45,0,45,1.3324163,25472,33.94,1.65,eyBgT68yQ9,WEARABLE
1636541220000,1636541279999,UTC+0900,2021-11-10 19:47:00,2021-11-10 19:47:59.999,19,0,19,1.3055556,10861,14.18,0.63,eyBgT68yQ9,WEARABLE
1636541280000,1636541339999,UTC+0900,2021-11-10 19:48:00,2021-11-10 19:48:59.999,17,0,17,1.1944444,10423,12.45,0.6,eyBgT68yQ9,WEARABLE
1636541340000,1636541399999,UTC+0900,2021-11-10 19:49:00,2021-11-10 19:49:59.999,14,0,14,1.1388888,8508,9.69,0.57,eyBgT68yQ9,WEARABLE
1636542600000,1636542659999,UTC+0900,2021-11-10 20:10:00,2021-11-10 20:10:59.999,16,0,16,1.0277778,10955,11.26,0.65,eyBgT68yQ9,WEARABLE
1636542660000,1636542719999,UTC+0900,2021-11-10 20:11:00,2021-11-10 20:11:59.999,19,0,19,1.2370133,11539,14.274,0.6,eyBgT68yQ9,WEARABLE
1636542720000,1636542779999,UTC+0900,2021-11-10 20:12:00,2021-11-10 20:12:59.999,12,0,12,1.1944444,7174,8.57,0.42,eyBgT68yQ9,WEARABLE
1636542780000,1636542839999,UTC+0900,2021-11-10 20:13:00,2021-11-10 20:13:59.999,21,0,21,1.5144664,10925,16.547,0.71,eyBgT68yQ9,WEARABLE
1636542840000,1636542899999,UTC+0900,2021-11-10 20:14:00,2021-11-10 20:14:59.999,20,0,20,1.2777778,11598,14.82,0.66,eyBgT68yQ9,WEARABLE
1636543800000,1636543859999,UTC+0900,2021-11-10 20:30:00,2021-11-10 20:30:59.999,14,0,14,1.2599765,8150,10.27,0.48,eyBgT68yQ9,WEARABLE
1636543860000,1636543919999,UTC+0900,2021-11-10 20:31:00,2021-11-10 20:31:59.999,49,0,49,1.5498652,24736,38.339,1.681,eyBgT68yQ9,WEARABLE
1636543920000,1636543979999,UTC+0900,2021-11-10 20:32:00,2021-11-10 20:32:59.999,26,0,26,1.3611112,14304,19.47,0.82,eyBgT68yQ9,WEARABLE
1636544580000,1636544639999,UTC+0900,2021-11-10 20:43:00,2021-11-10 20:43:59.999,30,0,30,1.3611112,16758,22.81,1.06,eyBgT68yQ9,WEARABLE
1636544640000,1636544699999,UTC+0900,2021-11-10 20:44:00,2021-11-10 20:44:59.999,40,0,39,1.4444444,21371,30.87,1.44,eyBgT68yQ9,WEARABLE
1636544700000,1636544759999,UTC+0900,2021-11-10 20:45:00,2021-11-10 20:45:59.999,23,0,23,1.212841,13423,16.28,0.95,eyBgT68yQ9,WEARABLE
1636548420000,1636548479999,UTC+0900,2021-11-10 21:47:00,2021-11-10 21:47:59.999,21,0,21,1.4166666,11336,16.06,0.74,eyBgT68yQ9,WEARABLE
1636548660000,1636548719999,UTC+0900,2021-11-10 21:51:00,2021-11-10 21:51:59.999,16,0,16,1.25,9568,11.96,0.59,eyBgT68yQ9,WEARABLE
1636548780000,1636548839999,UTC+0900,2021-11-10 21:53:00,2021-11-10 21:53:59.999,37,0,37,1.3498687,20720,27.97,1.34,eyBgT68yQ9,WEARABLE
1636548900000,1636548959999,UTC+0900,2021-11-10 21:55:00,2021-11-10 21:55:59.999,26,0,26,1.1944444,15890,18.98,0.87,eyBgT68yQ9,WEARABLE
1636548960000,1636549019999,UTC+0900,2021-11-10 21:56:00,2021-11-10 21:56:59.999,33,4,29,1.4166666,17724,25.11,1.39,eyBgT68yQ9,WEARABLE
1636549020000,1636549079999,UTC+0900,2021-11-10 21:57:00,2021-11-10 21:57:59.999,23,0,23,0.9722222,16570,16.11,0.83,eyBgT68yQ9,WEARABLE
1636549080000,1636549139999,UTC+0900,2021-11-10 21:58:00,2021-11-10 21:58:59.999,19,0,19,1.3055556,10822,14.13,0.62,eyBgT68yQ9,WEARABLE
1636549140000,1636549199999,UTC+0900,2021-11-10 21:59:00,2021-11-10 21:59:59.999,41,0,41,1.3333334,23437,31.25,1.52,eyBgT68yQ9,WEARABLE
1636549200000,1636549259999,UTC+0900,2021-11-10 22:00:00,2021-11-10 22:00:59.999,12,0,12,1.6111112,5722,9.22,0.42,eyBgT68yQ9,WEARABLE
1636549260000,1636549319999,UTC+0900,2021-11-10 22:01:00,2021-11-10 22:01:59.999,26,0,26,1.4722222,13184,19.41,1.03,eyBgT68yQ9,WEARABLE
1636549320000,1636549379999,UTC+0900,2021-11-10 22:02:00,2021-11-10 22:02:59.999,42,0,42,1.75,19160,33.53,1.5,eyBgT68yQ9,WEARABLE
1636549380000,1636549439999,UTC+0900,2021-11-10 22:03:00,2021-11-10 22:03:59.999,50,0,50,1.4357482,26717,38.36,1.9,eyBgT68yQ9,WEARABLE
1636549440000,1636549499999,UTC+0900,2021-11-10 22:04:00,2021-11-10 22:04:59.999,38,0,38,1.3055556,14514,18.95,1.26,eyBgT68yQ9,WEARABLE
1636549980000,1636550039999,UTC+0900,2021-11-10 22:13:00,2021-11-10 22:13:59.999,10,0,10,1.4166666,5258,7.45,0.34,eyBgT68yQ9,WEARABLE
1636550520000,1636550579999,UTC+0900,2021-11-10 22:22:00,2021-11-10 22:22:59.999,12,0,12,1.6571398,5646,9.357,0.379,eyBgT68yQ9,WEARABLE
1636550580000,1636550639999,UTC+0900,2021-11-10 22:23:00,2021-11-10 22:23:59.999,23,0,23,0.9722222,15829,15.39,0.91,eyBgT68yQ9,WEARABLE
1636550640000,1636550699999,UTC+0900,2021-11-10 22:24:00,2021-11-10 22:24:59.999,17,0,17,1.3888888,9259,12.86,0.57,eyBgT68yQ9,WEARABLE
1636551000000,1636551059999,UTC+0900,2021-11-10 22:30:00,2021-11-10 22:30:59.999,27,0,27,1.3333334,15105,20.14,0.94,eyBgT68yQ9,WEARABLE
1636551060000,1636551119999,UTC+0900,2021-11-10 22:31:00,2021-11-10 22:31:59.999,33,0,33,1.2777778,19173,24.5,1.12,eyBgT68yQ9,WEARABLE
1636551120000,1636551179999,UTC+0900,2021-11-10 22:32:00,2021-11-10 22:32:59.999,64,0,64,1.4722222,33412,49.19,2.36,eyBgT68yQ9,WEARABLE
1636551240000,1636551299999,UTC+0900,2021-11-10 22:34:00,2021-11-10 22:34:59.999,54,0,54,1.3333334,30352,40.47,2.06,eyBgT68yQ9,WEARABLE
1636551300000,1636551359999,UTC+0900,2021-11-10 22:35:00,2021-11-10 22:35:59.999,20,0,20,1.2222222,12059,14.74,0.62,eyBgT68yQ9,WEARABLE
1636551360000,1636551419999,UTC+0900,2021-11-10 22:36:00,2021-11-10 22:36:59.999,18,0,18,1.3333334,10170,13.56,0.65,eyBgT68yQ9,WEARABLE
1636551720000,1636551779999,UTC+0900,2021-11-10 22:42:00,2021-11-10 22:42:59.999,10,0,10,1.0833334,6476,7.016,0.5,eyBgT68yQ9,WEARABLE
1636552080000,1636552139999,UTC+0900,2021-11-10 22:48:00,2021-11-10 22:48:59.999,27,0,27,0.9722222,19234,18.7,1.07,eyBgT68yQ9,WEARABLE
1636552140000,1636552199999,UTC+0900,2021-11-10 22:49:00,2021-11-10 22:49:59.999,27,0,27,1.1776252,16721,19.692,0.96,eyBgT68yQ9,WEARABLE
1636552200000,1636552259999,UTC+0900,2021-11-10 22:50:00,2021-11-10 22:50:59.999,17,0,17,1.4786079,8894,13.152,0.56,eyBgT68yQ9,WEARABLE
